Player,Actual_Y,Linear_Regression,MLPRegressor,SVMR,DeepNN
887,74.82352941,76.96783447,76.98097528,79.06896091,78.09441376
888,82.98684211,78.87460327,80.22898721,83.0505354,80.90700531
889,90.75789474,85.24664307,86.16016352,86.55648172,83.1014328
890,66.125,69.35723877,69.95344429,73.19476836,69.77005768
891,91,68.65682983,68.88467849,72.6208295,68.61878204
892,86.61682243,83.73760986,82.99052021,84.11535158,83.90746307
893,83.11111111,75.66293335,76.10425297,77.99556012,76.22376251
894,76.18181818,73.90155029,74.29611551,76.18205406,74.58335114
895,94.42696629,96.79730225,94.87180043,88.6813075,95.83737946
896,50.16666667,68.85693359,69.27700286,72.64945667,68.96390533
897,73.1,71.38983154,71.62602068,73.46421404,71.65821075
898,31.33333333,68.14169312,68.27295815,73.5674007,67.68102264
899,80.825,76.13372803,76.03961429,76.91028188,76.26716614
900,76.84615385,70.89001465,71.10882379,73.07256954,71.38614655
901,73.66666667,80.5213623,80.4533283,82.38204222,79.95618439
902,80.16666667,73.27359009,73.5958846,75.37340709,73.84197235
903,64.95454545,71.5083313,71.51889994,73.29929211,71.29250336
904,78.29411765,70.32876587,70.4152325,75.11344897,69.88231659
905,79.25,75.6026001,75.60919455,76.78144839,76.20476532
906,87.2195122,80.99304199,81.3250838,82.05471136,82.33569336
907,62.35,72.70471191,73.13569858,74.22511411,72.96897125
908,81.9009901,86.42947388,84.82158134,83.03328425,85.39871979
909,92.3164557,98.07254028,97.48777065,91.59984142,98.3603363
910,61.28571429,75.30032349,75.74123421,76.76869633,75.75223541
911,78.24137931,74.6628418,75.3180662,77.16581859,75.42983246
912,79.03225806,85.27932739,84.56780027,82.38304575,84.2069931
913,70.8,72.30609131,72.64411534,73.5585872,72.59131622
914,90.125,72.61566162,72.94563748,74.27338857,72.84337616
915,85.30693069,87.8053894,89.22960201,85.56214282,88.3585968
916,97.12195122,100.9577637,100.6112361,88.78092183,101.2040176
917,75.31372549,79.71218872,80.57806489,80.56569132,80.76844025
918,96.8125,86.55789185,84.63446422,83.75597654,86.39175415
919,78.38,82.45150757,84.97431092,82.56749364,82.94300079
920,57.58333333,72.35675049,72.96529942,74.9334096,73.03351593
921,82.5125,81.40679932,79.29766862,78.79688267,79.78973389
922,68.5,67.56268311,63.86539448,72.27795093,67.48622894
923,84.33333333,73.09121704,73.62389615,75.80988437,73.85912323
924,86.86597938,90.40869141,90.23556408,87.84223992,88.71658325
925,65.57142857,78.23565674,78.56811287,80.11084711,76.62770844
926,73.89830508,76.96887207,78.18037324,78.44551636,77.58135986
927,75.48979592,75.52020264,76.09460875,78.05720153,76.68927765
928,85,76.8253479,77.25186558,79.02906199,77.78350067
929,81.875,82.74920654,81.7256472,81.12054265,82.94592285
930,57,71.9130249,72.34759297,74.59797098,72.52261353
931,66.70967742,70.25836182,71.61398257,74.77332085,71.04737091
932,87.66666667,72.66491699,73.16718319,74.74269773,72.95688629
933,78.04347826,73.48458862,74.81187561,76.48313709,74.21775818
934,95.64761905,96.13037109,97.28293764,90.80761693,96.13114929
935,78.1625,85.9524231,84.85222719,84.80671444,85.79470062
936,86.89565217,84.16061401,82.472956,84.17339901,84.99092865
937,87.3255814,90.18338013,86.88455117,84.82666947,88.45978546
938,91.96428571,90.55905151,90.05173309,88.45788792,91.35955048
939,80.2688172,84.44155884,84.52112765,85.67515175,84.42662048
940,90.67605634,91.38165283,90.61935657,89.78043132,91.54475403
941,96.87096774,95.27359009,94.38756499,90.69733722,95.28461456
942,68.72727273,73.84512329,74.25824816,76.2879918,74.90298462
943,86.62365591,84.14584351,85.33601947,83.61622528,84.68424988
944,88,76.27072144,76.90285558,79.02338911,77.2181015
945,80.70588235,79.92004395,78.60843005,80.66730833,79.01496124
946,76.89655172,78.86001587,77.30824706,78.50619424,77.16735077
947,79.70454545,77.50167847,79.5953631,79.28843544,77.34213257
948,66.11904762,73.32629395,74.06006905,77.18057109,73.81491852
949,69.26923077,75.84512329,76.12812105,77.36519467,77.00772858
950,80.52293578,81.09924316,81.41370239,82.84833168,83.60005951
951,71,71.24383545,71.87765828,73.78361249,71.79750061
952,61.17777778,67.65585327,69.74561856,75.24231366,68.27901459
953,82.3877551,82.1842041,82.23970239,82.38759934,83.47051239
954,68.88888889,71.92929077,72.30902541,74.72966903,72.35379791
955,80.74226804,82.22589111,81.36054629,81.56500248,81.90085602
956,65.66666667,72.47277832,72.78316305,74.53625926,72.99838257
957,85.74285714,79.10287476,79.18985569,79.37748105,80.22934723
958,75.4,70.18276978,70.56099719,73.62548427,70.42717743
959,85,73.62213135,74.15546328,76.53686694,74.44504547
960,75.6,71.52352905,71.70296228,73.6382765,71.73692322
961,68.88888889,72.3324585,72.48716009,74.10768675,72.55443573
962,93.16483516,90.34399414,88.74418706,88.2577095,90.2335434
963,68.55769231,78.0942688,76.52747096,77.92504034,77.27484894
964,87.92857143,83.3092041,84.70017692,86.27700945,84.82991791
965,81,75.74978638,76.1056661,77.73912659,76.45966339
966,72.56521739,71.02084351,70.6808974,73.26132936,70.97380066
967,82.4,72.52319336,72.64740002,74.0530652,72.58480072
968,81.9047619,80.37167358,82.71458625,83.18529262,81.15423584
969,78.51111111,77.91644287,79.32952627,83.04931218,77.30072784
970,81.87272727,84.4888916,84.95476387,88.12706027,84.87968445
971,70.625,72.47006226,73.84759159,75.5742059,73.10851288
972,71.44791667,77.80233765,77.64420136,80.33539048,76.90145111
973,90.6460177,83.67080688,83.21789052,85.49736836,87.20459747
974,75.32692308,77.04208374,76.88764127,78.50078015,77.47103119
975,85.38095238,84.24087524,84.63803821,84.30847941,85.03536224
976,86.23376623,79.41394043,79.37809432,82.67139903,79.21498871
977,79.17647059,75.93447876,76.25287909,77.79059138,76.64083099
978,87.5443038,97.45861816,97.4190756,91.71388029,98.81491852
979,83.41304348,74.83303833,74.70273946,76.47056736,73.98565674
980,90.63235294,87.01248169,87.40286481,86.91949614,89.12342834
981,87.57758621,89.29873657,90.30862509,85.24559469,89.38739777
982,67.5,72.76544189,72.72058974,75.28868715,73.01186371
983,89.02777778,90.78665161,89.19270075,87.216495,89.66436005
984,84.33333333,77.68319702,77.52407677,78.98848653,78.03644562
985,76.68333333,77.08709717,77.30354292,77.6554401,76.64177704
986,81.03030303,86.88171387,86.40778772,83.72575208,86.6272049
987,85.51428571,81.61532593,82.70353401,83.26947962,82.02449799
988,77.6,78.35125732,79.67566705,81.32297686,76.60681915
989,90.22077922,83.6842041,83.95714338,82.4270522,83.70493317
990,66,74.87106323,74.91766613,77.08598486,75.40938568
991,74,70.37179565,70.97709943,72.99795792,70.64681244
992,91,101.2521362,99.67063738,90.87867384,100.6284409
993,84.50704225,85.91131592,86.35980416,88.44470471,87.34706116
994,75.5,69.77386475,70.24643359,72.86610663,70.02854156
995,87.13793103,84.43173218,81.74306402,83.05585437,82.67194366
996,78.66666667,74.80874634,74.92718501,77.26322213,75.4029007
997,69.59090909,71.07104492,71.23534982,73.244308,71.42012024
998,76.25396825,80.7119751,80.80281838,83.29811543,80.32835388
999,72.27272727,73.99902344,74.46808751,75.23325633,73.92264557
1000,87,73.72866821,74.1710516,76.65191866,74.47554779
1001,80.0483871,85.1277771,85.14547249,87.19088705,86.18592072
1002,75.61111111,76.3059082,76.88166364,78.301118,76.96395111
1003,84,71.96246338,72.47616292,74.84968443,72.60604095
1004,81.25,81.72607422,81.97753438,81.24983635,79.89183044
1005,75,67.36572266,63.36331232,73.02849698,67.56672668
1006,78.06666667,78.61880493,80.04268901,82.2667379,79.10996246
1007,75.57894737,75.65139771,74.22640858,77.24645923,73.28768158
1008,79.27192982,79.0279541,77.45257394,82.70874603,80.51345062
1009,79.13636364,73.87228394,74.744767,76.52081904,74.41737366
1010,65,67.82147217,66.11813188,72.41972252,68.1394577
1011,84.73684211,73.96731567,74.65738632,75.81076223,74.6747818
1012,85.51960784,82.4727478,82.04954602,84.1599388,83.19820404
1013,81.79,78.29519653,77.13973912,81.78984973,79.16616058
1014,83.625,80.74563599,80.70721143,81.74323919,81.53240204
1015,73.02702703,74.87243652,75.95492029,82.769117,77.98316193
1016,75.71428571,72.48907471,72.78507514,74.42262769,72.92801666
1017,78.2,73.0362854,73.8928321,75.80750283,73.61856842
1018,90.51,95.31051636,94.64431054,88.40464631,94.71022034
1019,76.4375,80.98846436,81.46480469,81.44555209,79.291008
1020,81.8490566,79.08319092,77.81885001,78.58445246,79.06195831
1021,88.08163265,80.0519104,79.94066803,79.81353641,79.77565765
1022,72,75.7288208,77.23607652,77.56775647,76.31645203
1023,76.70212766,76.08328247,79.02158239,80.86894597,77.87594604
1024,87.83333333,77.66052246,77.22502359,78.25860039,77.89347076
1025,71.33333333,72.44143677,72.80320963,74.55420225,72.58223724
1026,71.36842105,72.67880249,72.76919002,74.98968724,73.18396759
1027,77.76785714,76.22509766,77.53976327,78.53061029,75.81745148
1028,79.26086957,73.73364258,73.23154116,76.26707453,72.0040741
1029,80.37662338,76.78842163,78.42491907,79.4434496,77.32767487
1030,73,75.35754395,75.78677233,77.99439733,76.08563995
1031,79.05263158,77.28283691,77.96403685,79.09089901,77.33033752
1032,49.2,71.38220215,71.5064447,74.32178424,71.80498505
1033,81.78651685,76.18157959,78.76807075,81.48630979,77.19886017
1034,72.67857143,71.26348877,71.26580102,73.35877176,71.54130554
1035,80.01923077,77.92141724,77.38093027,78.66030484,77.08800507
1036,56.2,68.55340576,68.90408565,72.40672247,68.82673645
1037,91.18072289,94.6418457,92.70795134,88.94039763,95.70146942
1038,61.8,71.47418213,71.33814372,75.60807191,69.99720001
1039,88.42990654,90.11279297,91.24077811,88.42983062,91.89080048
1040,90.19512195,80.86410522,81.19983451,83.50675474,81.60934448
1041,86.02857143,77.2265625,77.37731639,79.4182999,77.49033356
1042,89.30769231,77.71984863,77.60191365,78.49959242,78.40203094
1043,94.16438356,96.074646,95.45278852,90.75247654,96.28242493
1044,60.85714286,76.21392822,77.23861984,77.8606359,76.09294128
1045,29.5,71.18383789,71.64771766,74.1243595,71.75273895
1046,64.96551724,72.39682007,72.14075154,74.27556587,72.68636322
1047,72.45,70.61569214,70.31687872,72.96646904,70.05231476
