No,Height,Weight,Score,Margin,Disposals,Kicks,Marks,Handballs,Goals,Behinds,Hitouts,Tackles,Rebound50s,Inside50s,Clearances,Clangers,FreesFor,FreesAgainst,ContendedPossessions,UncontendedPossessions,ContestedMarks,MarksInside50,OnePercenters,Bounces,GoalAssists,RankPercent
855,0.295454545454545,0.117647058823529,0.591928581968423,0.415606208921829,0.28547344759764,0.40032414910859,0.275138121546961,0.131779257849667,0.455357142857143,0.459574468085106,0,0.405927835051546,0.03448275862069,0.375766871165644,0.107142857142857,0.396713615023474,0.159638554216867,0.25,0.227992087042532,0.258317929759704,0.091633466135458,0.31151832460733,0.112582781456954,0.125,0.508196721311475,84.6304347826087
856,0.340909090909091,0.156862745098039,0.043677143278737,0.474199412669557,0.012363023321158,0.015126958400864,0.016574585635359,0.008563273073264,0.011904761904762,0.017021276595745,0,0.006443298969072,0.001567398119122,0.012269938650307,0.002232142857143,0.009389671361502,0.006024096385542,0.005,0.007418397626113,0.013863216266174,0.00398406374502,0.010471204188482,0.002207505518764,0,0,41.6666666666667
857,0.454545454545455,0.607843137254902,0.392430278884462,0.257866032722696,0.31525709468952,0.377093462992977,0.25524861878453,0.202664129400571,0.151785714285714,0.127659574468085,0.005256869772999,0.298969072164948,0.134796238244514,0.358895705521472,0.168526785714286,0.429577464788732,0.08433734939759,0.295,0.22650840751731,0.311460258780037,0.059760956175299,0.096858638743456,0.089403973509934,0,0.221311475409836,77.0153846153846
858,0.545454545454545,0.392156862745098,0.628227829423049,0.264438540064327,0.473166619837033,0.602377093462993,0.730386740331492,0.271646051379638,0.011904761904762,0.021276595744681,0.002150537634409,0.219072164948454,0.542319749216301,0.165644171779141,0.022321428571429,0.509389671361502,0.153614457831325,0.385,0.256181998021761,0.509242144177449,0.470119521912351,0.010471204188482,0.514348785871965,0.125,0.098360655737705,90.378640776699
859,0.295454545454545,0.313725490196078,0.472185332743102,0.371975947419941,0.299803315538073,0.435980551053485,0.32707182320442,0.124643196955281,0.175595238095238,0.187234042553191,0.000238948626045,0.240979381443299,0.184952978056426,0.332822085889571,0.040178571428572,0.366197183098592,0.135542168674699,0.31,0.165677546983185,0.339186691312384,0.099601593625498,0.104712041884817,0.126931567328918,0,0.30327868852459,77.3783783783784
860,0.65909090909091,0.490196078431373,0.069573557621366,0.479093833030345,0.023883113234055,0.032955159373312,0.032044198895028,0.012369172216936,0,0.004255319148936,0,0.02319587628866,0.026645768025078,0.012269938650307,0.001116071428571,0.02112676056338,0.012048192771084,0.035,0.01137487636004,0.030499075785582,0,0.00261780104712,0.119205298013245,0,0.008196721311475,83.2727272727273
861,0.5,0.411764705882353,0.307068024199498,0.594322472381485,0.194717617308233,0.26742301458671,0.227624309392265,0.095147478591817,0.065476190476191,0.102127659574468,0.000477897252091,0.153350515463918,0.177115987460815,0.282208588957055,0.040178571428572,0.215962441314554,0.066265060240964,0.125,0.070227497527201,0.254621072088725,0.0199203187251,0.034031413612566,0.079470198675497,0,0.139344262295082,79.2682926829268
862,0.636363636363636,0.529411764705882,0.047587428065516,0.486085862117186,0.024726046642315,0.029713668287412,0.030939226519337,0.016650808753568,0,0.004255319148936,0,0.016752577319588,0.018808777429467,0.012269938650307,0.002232142857143,0.023474178403756,0.003012048192771,0.03,0.013353115727003,0.028650646950093,0.031872509960159,0,0.022075055187638,0,0.016393442622951,90.1666666666667
863,0.25,0.274509803921569,0.489080714180316,0.329324569990211,0.393649901657769,0.430578065910319,0.524861878453039,0.288296860133206,0.008928571428571,0.025531914893617,0.000716845878136,0.34020618556701,0.327586206896552,0.145705521472393,0.027901785714286,0.380281690140845,0.295180722891566,0.395,0.224035608308605,0.439001848428836,0.179282868525896,0.015706806282723,0.317880794701987,0,0.122950819672131,91.109756097561
864,0.590909090909091,0.294117647058824,0.771801682160248,0.716403300237729,0.586400674346727,0.772555375472717,0.695027624309392,0.313510941960038,0.086309523809524,0.097872340425532,0,0.307989690721649,0.481191222570533,0.461656441717791,0.060267857142857,0.551643192488263,0.198795180722892,0.32,0.259643916913947,0.702865064695009,0.123505976095618,0.06020942408377,0.305739514348786,0,0.237704918032787,86.3084112149533
